,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,149.50_150.00_150.50_151.00_151.50_,148.50_148.00_147.50_147.00_146.50_,4912,4912.tw,20190115,tse,3_40_4_11_5_,0,13_15_32_5_5_,149.50,28,RR,0,12,147.50,000000,聯德控股-KY,聯德控股股份有限公司,147.50,157.00,147.50,14:30:00,100,148.50,0,8,148.50,8,13:30:00,4912.tw_tse_20190115_B_9999155976,4912.tw_tse_20190115_B_9999131775,1547533800000,0,8,162.00,84,133.00,147.50,148.50
