,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,107.00_107.50_108.00_108.50_110.00_,106.00_105.50_105.00_103.00_102.00_,6464,6464.tw,20190605,tse,5_3_3_1_1_,0,4_1_5_1_3_,107.00,20,0,12,107.00,000000,台數科,台灣數位光訊科技股份有限公司,107.00,106.50,106.00,14:30:00,-,-,0,0,13:30:00,6464.tw_tse_20190605_B_9999749390,1559716200000,0,1,117.00,1,95.90,106.50,107.00
