,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,16.05_16.10_16.20_16.25_16.30_,15.70_15.65_15.60_15.55_15.50_,8488,8488.tw,20190605,tse,1_3_4_3_5_,0,4_3_2_3_2_,16.30,20,RR,0,12,15.60,000000,吉源-KY,吉源控股股份有限公司,16.30,-,15.85,14:30:00,-,-,0,0,13:30:00,8488.tw_tse_20190605_B_9999477848,8488.tw_tse_20190605_B_9999135929,1559716200000,0,1,17.35,7,14.25,15.80,15.80
