,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,36.00_36.40_36.75_36.80_36.90_,35.40_35.30_35.20_35.10_34.70_,5538,5538.tw,20190211,tse,2_2_4_3_1_,0,1_4_4_4_2_,35.60,10,RR,0,12,35.55,000000,東明-KY,開曼東明控股股份有限公司,35.55,35.95,35.80,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190211_B_9999332077,5538.tw_tse_20190211_B_9999224002,1549866600000,0,2,38.70,4,31.70,35.20,35.60
