,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,88.80_88.90_89.00_89.10_89.20_,88.30_88.20_88.10_88.00_87.80_,3530,3530.tw,20190211,tse,3_4_5_4_3_,4,1_1_1_4_3_,89.50,24,0,12,86.50,000000,晶相光,晶相光電股份有限公司,87.70,88.80,88.00,14:30:00,600,88.80,0,15,88.80,15,13:30:00,3530.tw_tse_20190211_B_9999078414,3530.tw_tse_20190211_B_9999055736,1549866600000,0,15,95.80,478,78.40,87.10,88.80
