,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,41.35_41.40_41.50_41.85_41.90_,40.10_40.05_39.80_39.75_39.60_,8427,8427.tw,20190718,tse,1_7_2_1_1_,1_1_1_1_1_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1563431400000,0,-,45.30,37.10,41.20
