,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,12.40_12.45_12.50_12.60_12.65_,12.35_12.30_12.25_12.20_12.10_,2008,2008.tw,20190103,tse,14_2_19_7_1_,0,15_42_13_3_2_,12.35,10,0,12,12.35,000000,高興昌,高興昌鋼鐵股份有限公司,12.35,12.35,12.30,14:30:00,-,-,0,0,13:30:00,2008.tw_tse_20190103_B_9999552395,1546497000000,0,5,13.55,5,11.15,12.35,12.35
