,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,42.30_42.35_42.40_42.55_42.70_,42.00_41.95_41.90_41.80_41.70_,1419,1419.tw,20190415,tse,2_1_1_1_1_,0,1_1_2_1_1_,42.30,04,0,12,42.00,000000,新紡,新光紡織股份有限公司,42.30,41.95,41.70,14:30:00,25,41.70,0,1,42.30,0,13:30:00,1419.tw_tse_20190415_B_9999914225,1419.tw_tse_20190415_B_9999496007,1555309800000,0,2,46.20,3,37.80,42.00,42.00
