,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,5.99_6.00_6.02_6.04_6.05_,5.82_5.81_5.80_5.76_5.66_,2491,2491.tw,20190415,tse,6_1_2_5_5_,0,1_13_3_1_1_,6.02,26,0,12,5.80,000000,吉祥全,吉祥全球實業股份有限公司,5.80,5.79,5.71,14:30:00,472,5.79,0,0,13:30:00,2491.tw_tse_20190415_B_9999371489,2491.tw_tse_20190415_B_9999358018,1555309800000,0,11,6.65,27,5.45,6.05,5.82
