,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,2.39_2.40_2.44_2.45_2.49_,2.27_2.26_2.25_2.24_2.21_,2364,2364.tw,20190805,tse,1_1_5_10_5_,2_5_10_1_10_,25,0,12,000000,倫飛,倫飛電腦實業股份有限公司,2.37,2.33,14:30:00,61,2.37,0,0,13:30:00,1564986600000,0,-,2.62,2.16,2.39
